t,xt,yt,vt,at
35.30,-5.209916854760403,-8.535617515240679,5.31021706153944,5.786762675809673
35.40,-4.706597879153868,-8.823147760518596,5.86140038401261,5.227715853516267
35.50,-4.156252133333236,-9.09535970724429,6.354018531370092,4.616435422467637
35.60,-3.5643784900706335,-9.343190353381535,6.7831494259213985,3.959029094668374
35.70,-2.9368907551621235,-9.55901002678851,7.144505333619988,3.2620654568362095
35.80,-2.2800585786350442,-9.73659760275594,7.434475705684518,2.5325083392548136
35.90,-1.6004448104774045,-9.871098034596553,7.65016325400878,1.77764723548354
36.00,-0.9048399268101911,-9.958979099629145,7.789412899906744,1.0050244681473657
36.10,-0.20019418169460335,-9.99799591366268,7.850833306946409,0.22235982854238226
36.20,0.5064518375090786,-9.987167092638616,7.833810782723523,-0.5625265569670097
36.30,1.2080375573630895,-9.926764088060128,7.738515410673221,-1.3417923630657447
36.40,1.8975529652680532,-9.818314149791828,7.56589935065257,-2.107651423410312
36.50,2.568108651191674,-9.664616803354102,7.317687325274011,-2.8524515274290954
36.60,3.2130046443764417,-9.469773025538439,6.996359387047141,-3.56875087868092
36.70,3.825797357232729,-9.23922478249074,6.605126138513828,-4.249392450825164
36.80,4.400363967536013,-8.979799382681705,6.1478966529689,-4.887575498263151
36.90,4.9309635956426145,-8.69974700887602,5.629239416291947,-5.47692350694015
37.00,5.412294665461411,-8.408749398942625,5.054336680146557,-6.01154790636601
37.10,5.839547876049669,-8.117861824601587,4.428932682634719,-6.486106906264999
37.20,6.208454254558325,-7.839330058688474,3.7592762537684927,-6.8958588699784755
37.30,6.515327810397559,-7.5862048168409055,3.052058379226126,-7.236709691331004
37.40,6.757102364436332,-7.371673326764347,2.3143453462348975,-7.505253701585934
37.50,6.931362185250734,-7.208066193985469,1.5535081395649493,-7.6988076977616435
37.60,7.036366126313824,-7.105600026490611,0.777148793085984,-7.8154377523087915
37.70,7.071065022956188,-7.071070600773663,-0.006975567242260229,-7.853978536275111
37.80,7.035112175272507,-7.10684154046877,-0.7910302300084356,-7.8140449628871025
37.90,6.928866812232402,-7.210464943285168,-1.567181180196196,-7.696036035209771
38.00,6.753390502383326,-7.375074014701052,-2.3276733740726585,-7.501130859439908
38.10,6.510436547008531,-7.590402885708745,-3.064908225021906,-7.231276863666717
38.20,6.202432461720225,-7.84409533074396,-3.7715195261106955,-6.889170339814094
38.30,5.832455721525992,-8.1229588363132,-4.440447050793187,-6.478229503182993
38.40,5.404203011715804,-8.413952092100468,-5.065007096360798,-6.0025603387740505
38.50,4.921953291804559,-8.70484783286269,-5.638959265290317,-5.46691557564272
38.60,4.390525041583048,-8.984614062898427,-6.156568817233162,-4.876647199201594
38.70,3.81522811646066,-9.243594237057794,-6.612663968645291,-4.237652975951287
38.80,3.2018106931453385,-9.47356365288481,-7.002687567538806,-3.556317524947109
38.90,2.5564018357620073,-9.667719982193974,-7.322742627038223,-2.839448524795937
39.00,1.8854502562698383,-9.820645464078824,-7.569631262785162,-2.094208693581896
39.10,1.195659881064013,-9.928262559421663,-7.740886645141772,-1.3280442213549413
39.20,0.49392286755920506,-9.987794561408544,-7.834797646937047,-0.5486103702612616
39.30,-0.2127492599690619,-9.997736631477277,-7.850425940483899,0.23630501430559095
39.40,-0.9172956672172733,-9.957839557800899,-7.787615373039237,1.0188593172815545
39.50,-1.6126767593762832,-9.869107035075038,-7.646993527030553,1.7912335147493532
39.60,-2.291944518435667,-9.733806569087589,-7.429965449459762,2.545710299040854
39.70,-2.948311925482971,-9.55549353984685,-7.1386996131380105,3.274751187524283
39.80,-3.5752207743531974,-9.339046868638862,-6.776106250022139,3.971071844630791
39.90,-4.166407199056947,-9.09071235116624,-6.345808273138971,4.627714864527575
40.00,-4.715964260258834,-8.818144991774707,-5.852105077635923,5.2381192872171525
40.10,-5.2184009654627355,-8.530433245952846,-5.299929582645883,5.796186153480883
40.20,-5.668697133193752,-8.238074581607096,-4.6947989431898405,6.29633944366344
40.30,-6.062353552992036,-7.952852909398289,-4.042759424587644,6.7335817914180165
40.40,-6.3954369400364754,-7.687547485773137,-3.350325990173561,7.103544415738951
40.50,-6.664619235226451,-7.455390697304172,-2.6244172059361923,7.402530772377414
40.60,-6.867210858048262,-7.269210069265027,-1.8722861124940982,7.627553488489624
40.70,-7.001187579974558,-7.140264173685032,-1.1014477551114668,7.776364211478806
40.80,-7.06521074988667,-7.076920026373468,-0.3196040958499823,7.84747607379114
40.90,-7.05864066943408,-7.083473152332209,0.4654329418901674,7.840178549204855
41.00,-6.981542984688892,-7.159473273428801,1.2458195275266257,7.754544552173378
41.10,-6.834688030231974,-7.29979722522508,2.013758296257222,7.591429709288212
41.20,-6.6195431322244636,-7.495441862933761,2.761576257751606,7.352463810140865
41.30,-6.338257947369806,-7.734758315073813,3.4818014621342797,7.040034523003994
41.40,-5.993642984254548,-8.004763817708568,4.16723765723785,6.657263538039281
41.50,-5.589141521675576,-8.29225524514785,4.8110361911759245,6.207975376401226
41.60,-5.128795204536573,-8.584605975228138,5.406764441808894,5.696659176885997
41.70,-4.617203661068131,-8.870255371308035,5.948470089378014,5.128423841940486
41.80,-4.059478544862906,-9.138962410678673,6.430740590116852,4.508946991197839
41.90,-3.461192460922609,-9.381905283493992,6.848757256599459,3.8444182325788567
42.00,-2.828323286030886,-9.591693666381108,7.198343404472279,3.1414773177756565
42.10,-2.167194439784519,-9.762339282168341,7.476006084503582,2.4071478000475794
42.20,-1.4844117030750619,-9.889212400174939,7.678970982977577,1.6487668571986986
42.30,-0.7867972153097493,-9.968999455410799,7.805210141719985,0.87391198092255
42.40,-0.08132130984964259,-9.999669336761308,7.853462220785771,0.09032526500991672
42.50,0.6249671312572308,-9.980451697435749,7.823245101350926,-0.6941639510931327
42.60,1.3250111073752489,-9.911828568197304,7.7148607028843905,-1.471717310456954
42.70,2.011816010498813,-9.795539614533782,7.529391966468524,-2.234565756939752
42.80,2.6785195130634296,-9.634600833357782,7.268692034409781,-2.975087161028441
42.90,3.3184601340543494,-9.43333569521895,6.935365734253353,-3.685882477637198
43.00,3.9252437983228763,-9.197416002537224,6.532743552207377,-4.359849674920161
43.10,4.4928077240716515,-8.933906130832252,6.064848356025656,-4.990254695426015
43.20,5.015481000166282,-8.651297610010364,5.53635519984285,-5.570798740574058
43.30,5.488041248004848,-8.359509749991169,4.9525446125789285,-6.09568120616752
43.40,5.905766801798592,-8.069815269432976,4.319249836639709,-6.559657640113265
43.50,6.264483885895718,-7.7946290253836255,3.642798544086956,-6.958092143253526
43.60,6.56060831776803,-7.547080130807738,2.929949612630788,-7.28700368973786
43.70,6.791181319977984,-7.340289931547806,2.187825593157788,-7.543105904117499
43.80,6.953899083304798,-7.186326428656904,1.4238415435569436,-7.723839897722496
43.90,7.047135785644652,-7.09491911290654,0.6456309399123168,-7.82739983623147
44.00,7.0699598366877225,-7.072175613460296,-0.1390305946666999,-7.852750982971197
44.10,7.022143186060616,-7.119656246930919,-0.9223029815012113,-7.799640037663434
44.20,6.904163601930314,-7.234122265885519,-1.6963600218173942,-7.668597667317551
44.30,6.717199897302582,-7.4080513996379755,-2.453467593537648,-7.460933203981193
44.40,6.463120151712077,-7.6307324618632295,-3.186060928071833,-7.178721562327274
44.50,6.1444630459891405,-7.889586419862188,-3.886820194984444,-6.824782507792434
44.60,5.764412496600121,-8.17138596377875,-4.548743639320706,-6.402652482412887
44.70,5.326765843006507,-8.46318885844923,-5.165217540827611,-5.916549269864594
44.80,4.8358959059042546,-8.75294869099885,-5.7300822960604805,-5.371329852762976
44.90,4.296707295444862,-9.029856389626078,-6.237693963104491,-4.772441883298138
45.00,3.714587405991981,-9.284494622931598,-6.682980653976646,-4.125869252094929
45.10,3.0953525870577727,-9.508879658603044,-7.061493211253963,-3.438072299155834
45.20,2.445190028261212,-9.696445004520571,-7.369449662583741,-2.7159232642791777
45.30,1.7705959389746253,-9.842001321930747,-7.603773008901165,-1.9666376219107136
45.40,1.0783106403470064,-9.941692318861735,-7.762121968786826,-1.1977019865080842
45.50,0.3752512182431473,-9.99295684585934,-7.842914371776758,-0.41679930876390514
45.60,-0.3315575899918363,-9.99450196680749,-7.845342966886701,0.36826788989790915
45.70,-1.0350535843859892,-9.946288960082033,-7.7693834883971045,1.149655477537043
45.80,-1.728207665508183,-9.849532895771187,-7.61579489830817,1.9195560876702016
45.90,-2.404094066906121,-9.706715804919128,-7.3861118030424295,2.6702771278962403
46.00,-3.0559595550753738,-9.521612846453248,-7.082629120164641,3.3943176417366026
46.10,-3.6772909055362373,-9.299329631541216,-6.708379148324082,4.084443255712969
46.20,-4.261879980819744,-9.046346170089219,-6.26710126952879,4.733758462815686
46.30,-4.803885760125117,-8.770557656367531,-5.763204586476613,5.335775520130453
46.40,-5.297892700868827,-8.481293116623243,-5.201723868258514,5.884479272220964
46.50,-5.7389648489959475,-8.189278506803205,-4.588269244610078,6.3743872525736744
46.60,-6.122695157401458,-7.906491257791457,-3.928970151349661,6.800604462590948
46.70,-6.445249519688149,-7.645832762293437,-3.230414087081817,7.1588722807989695
46.80,-6.703405079290345,-7.420536391861737,-2.499580793088776,7.4456110135858005
46.90,-6.8945824311913855,-7.2432543169149515,-1.7437725140627482,7.657955662316658
47.00,-7.016871394485905,-7.124851986760527,-0.9705410364907626,7.793784549453233
47.10,-7.069050098276023,-7.0730849498690285,-0.18761223370037364,7.8517405176543145
47.20,-7.050597190201452,-7.091479342247526,0.5971911285127903,7.831244490043336
47.30,-6.961697045619954,-7.178772474804199,1.3760275543749958,7.732501256153099
47.40,-6.803237925389707,-7.32911684519623,2.141115167768121,7.556497425736462
47.50,-6.576803100660431,-7.532971589959923,2.8848094661634827,7.304991570887817
47.60,-6.284655033351418,-7.778374580320151,3.5996797019641638,6.980496654972028
47.70,-5.9297127703799095,-8.052236115564012,4.278583128078727,6.5862549239251695
47.80,-5.5155227775092035,-8.341403268681905,4.9147363658890715,6.12620551080487
47.90,-5.046223504235055,-8.633401898748007,5.5017831825273,5.604945077274912
48.00,-4.526504033766305,-8.916880689585197,6.033858000253438,5.027681885281335
48.10,-3.9615572312554623,-9.181833384650778,6.505644503369318,4.400183757820697
48.20,-3.3570278584066293,-9.419679610150325,6.912428757087689,3.728720448759283
48.30,-2.7189561728824705,-9.623267497578164,7.250146307610395,3.020000997524974
48.40,-2.053717576046286,-9.786840354161223,7.515422792807193,2.281106694603
48.50,-1.3679589120590194,-9.905992550719908,7.705607657726742,1.5194203276221745
48.60,-0.6685320548095551,-9.977628219757044,7.818800638065526,0.7425524149813315
48.70,0.03757455374424994,-9.999929407396381,7.853870746980624,-0.04173483593481065
48.80,0.7433057297775386,-9.972336566325863,7.810467575536392,-0.8256050861659947
48.90,1.4416100406630972,-9.895542455603904,7.689024793874721,-1.6012261632849656
49.00,2.1255102605552723,-9.77149968696076,7.490755818126327,-2.3608483178753907
49.10,2.788173084524258,-9.603441614896948,7.21764168635788,-3.096881656466302
49.20,3.4229774046801618,-9.395915372492937,6.872411264694479,-3.801971977238774
49.30,4.023580466094396,-9.15482387776322,6.458513981391381,-4.46907425077952
49.40,4.583981241510286,-8.887469604869645,5.9800853612871006,-5.0915230116860135
49.50,5.098580391623744,-8.602585540995792,5.441905705006241,-5.663098957693483
49.60,5.562236211830698,-8.310326607528689,4.84935232577582,-6.178091090887308
49.70,5.970316006439878,-8.02217718473282,4.208345821089004,-6.631353780106382
49.80,6.318742377036794,-7.750709307711095,3.5252909160520436,-7.018358174388752
49.90,6.604033962500889,-7.509110161805778,2.8070124694881358,-7.335237453753396
50.00,6.823340223615063,-7.310405473897925,2.0606872822040594,-7.578825465187263
50.10,6.9744699247112765,-7.166363741068261,1.2937723887688517,-7.746688357799598
50.20,7.055913027773012,-7.086190185459539,0.5139305492893574,-7.837148901055512
50.30,7.066855780235988,-7.075277336002117,-0.27104631435578314,-7.849303243109074
50.40,7.007188845734787,-7.134374848591149,-1.05331497282388,-7.783029941792176
50.50,6.8775083965556805,-7.259468179922418,-1.825059256263159,-7.638991178024534
50.60,6.679110156880208,-7.442411404394388,-2.5785681508982377,-7.41862613952083
50.70,6.413976456337466,-7.6720861581155795,-3.3063128449308463,-7.124136640902797
50.80,6.084756423221731,-7.935725503699198,-4.001021953938625,-6.758465123895339
50.90,5.694739515278221,-8.220093786151638,-4.655754174144667,-6.325265257421463
51.00,5.247822652528657,-8.512364971475735,-5.26396763763037,-5.828865431350137
51.10,4.748471280534561,-8.800682956335745,-5.819585276517227,-5.274225508655503
51.20,4.201674753141281,-9.074465784210945,-6.317055543020253,-4.6668872681055396
51.30,3.6128964805036268,-9.324536397117258,-6.751407878678355,-4.012919032640493
51.40,2.988019340497574,-9.543151493129114,-7.118302378531434,-3.3188550366959713
51.50,2.3332868989491446,-9.723979239343956,-7.414073154016151,-2.5916301382923996
51.60,1.655241025988519,-9.862057449938348,-7.6357649613126855,-1.8385105282260348
51.70,0.9606565318461536,-9.95374999825801,-7.781162729164096,-1.0670211286924163
51.80,0.256473475188411,-9.99671052679454,-7.848813691136126,-0.2848704067511936
51.90,-0.4502721796545549,-9.98985760480244,-7.838041901179184,0.5001266461286501
52.00,-1.1525188637186061,-9.933362988876063,-7.748954987457839,1.2801265988802655
52.10,-1.8432499602684658,-9.828653498011327,-7.582443076965779,2.047335949809463
52.20,-2.515563912512751,-9.678426432125397,-7.340169901671118,2.7940889966874516
52.30,-3.1627431816780827,-9.486677793977657,-7.024556175056539,3.5129244299135647
52.40,-3.778321366435984,-9.258741148338327,-6.638755405150344,4.196659883454409
52.50,-4.356147813047448,-9.001331914271463,-6.186622385716659,4.838463698671097
52.60,-4.890449070661962,-8.722586077950826,-5.672674680430361,5.431923183994117
52.70,-5.375886577729956,-8.432072313695068,-5.102047484874144,5.971108688417747
52.80,-5.80761000314511,-8.140741124207848,-4.480442317361735,6.450632848612816
52.90,-6.181305709149469,-7.860754399549459,-3.8140700512515675,6.865704417680268
53.00,-6.493239851776012,-7.605119080416022,-3.10958885795323,7.2121761377064
53.10,-6.740295688183336,-7.387043660075195,-2.374037680679637,7.486586177793035
53.20,-6.920004718119857,-7.218970473772483,-1.6147659036532152,7.686192723527527
53.30,-7.03057134836236,-7.111333666450075,-0.8393599194881307,7.809001372286047
53.40,-7.070890833689929,-7.071244785611635,-0.0555673284630215,7.853785060645342
53.50,-7.040560315133022,-7.10144425092347,0.7287804729399735,7.820096324794847
53.60,-6.93988284520712,-7.1998629219451065,1.5058465407601478,7.708271771447163
53.70,-6.769864359912179,-7.359954928421156,2.2678666877117326,7.519428714575057
53.80,-6.532203627752627,-7.571678530258361,3.007227060376759,7.255454011579582
53.90,-6.229275276204007,-7.8227955062927155,3.7165402143116038,6.918985210434631
54.00,-5.864106065220193,-8.100139508418836,4.388718926949903,6.513384196179446
54.10,-5.4403446448484445,-8.390628709773114,5.017047010787719,6.0427036000745975
54.20,-4.962225099124214,-8.681953816141945,5.595246419308992,5.511646307050044
54.30,-4.434524640503068,-8.962978925154914,6.117539975151091,4.925518466033486
54.40,-3.86251587753297,-9.223934686228308,6.57870909375134,4.290176472664255
54.50,-3.251914132692559,-9.456482140499944,6.974145925718925,3.611968454123957
54.60,-2.6088203367781784,-9.653706876138957,7.299899396942863,2.8976708407480825
54.70,-1.939660070420059,-9.810082507870057,7.552714686418469,2.1544206581740837
54.80,-1.2511193618046765,-9.921426326013687,7.730065747342924,1.3896442165403953
54.90,-0.5500778820912173,-9.98485925407234,7.830180546539937,0.6109829092503397
55.00,0.15645979398852466,-9.99877594172732,7.852058770029487,-0.17378313730484726
55.10,0.861434175525465,-9.96282746820584,7.795481817834442,-0.9568128001971519
55.20,1.5578013915328346,-9.877917534811594,7.661014988159282,-1.7302823058701478
55.30,2.2386035709766845,-9.746212292578612,7.4500018291173,-2.4864634026981753
55.40,2.897038363523292,-9.571163394294045,7.164550714441962,-3.2178005791219673
55.50,3.5265269063751368,-9.357542838727067,6.807513777313513,-3.916986555822625
55.60,4.1207795580932896,-9.111485928958047,6.382458412787021,-4.577035297641112
55.70,4.673858742615594,-8.840534172439796,5.893631633560212,-5.1913518157322835
55.80,5.180238275553973,-8.553661871297322,5.345917635226469,-5.753798062513415
55.90,5.634858580002125,-8.261257094618012,4.744788995006967,-6.258754261006679
56.00,6.0331772401554975,-7.9750092406761315,4.096251991568069,-6.701175055793059
56.10,6.3712143876284815,-7.707634346988435,3.4067865922703073,-7.076639924535921
56.20,6.645592466983751,-7.4723557706234,2.683281707476503,-7.381397346378968
56.30,6.853569983149724,-7.282072403242712,1.9329663588366002,-7.612402285902556
56.40,6.993068893533094,-7.148215682972907,1.163337449292928,-7.767346618111047
56.50,7.062695371133522,-7.079430350993583,0.3820848565041547,-7.844682190454797
56.60,7.061753731202276,-7.080369640057695,-0.40298540187034687,-7.843636291458693
56.70,6.990253382294286,-7.150969000864379,-1.1840291633186228,-7.764219371399773
56.80,6.848908732260966,-7.2864565583800385,-1.9532424967550241,-7.607224937891523
56.90,6.639132050123121,-7.478096390193695,-2.7029396768199763,-7.374221627418097
57.00,6.36301935514572,-7.714401122967416,-3.425629977107209,-7.067537532037092
57.10,6.023329474106255,-7.982449626922983,-4.114092515025906,-6.690236937853271
57.20,5.623456476009526,-8.269022751354996,-4.761448400472639,-6.246089707684724
57.30,5.167395759672077,-8.56142634512048,-5.361229467427431,-5.739533613839741
57.40,4.659704133017923,-8.848003017220082,-5.907442901730532,-5.175629997362838
57.50,4.105454282960051,-9.11840145697287,-6.394631119300538,-4.5600131967881
57.60,3.5101840907895996,-9.363685580409436,-6.817926296510507,-3.8988342516910124
57.70,2.8798412994965705,-9.576351815264198,-7.173099007872536,-3.198699443534282
57.80,2.2207240858879396,-9.750301766322783,-7.4566004850591865,-2.4666042878872148
57.90,1.539418131286901,-9.880799148705794,-7.665598075023537,-1.7098636375465521
58.00,0.8427308195820226,-9.964426966249821,-7.798003542932084,-0.9360385949452961
58.10,0.1376232200976525,-9.999052947619086,-7.85249393711691,-0.15286096411656844
58.20,-0.568859465109745,-9.983806834517335,-7.828524807571454,0.6318440029364951
58.30,-1.2696582945817048,-9.919070914909314,-7.7263356459149914,1.4102357935720762
58.40,-1.957771118067436,-9.806484194106519,-7.546947492471547,2.17453697432026
58.50,-2.626322539694528,-9.64896004331516,-7.292152734372491,2.917110900427391
58.60,-3.2686326146517994,-9.450716418898335,-6.9644971966167954,3.6305380186861123
58.70,-3.878283592989761,-9.217316115461509,-6.567254705029199,4.307690001158433
58.80,-4.449184043656679,-8.955711102177805,-6.104394375274732,4.941800969072176
58.90,-4.975629718064088,-8.674278581456644,-5.580540954767021,5.526535095245164
59.00,-5.452360545053112,-8.382825566999957,-5.000928613720859,6.05604990957608
59.10,-5.874613187786737,-8.092522467925694,-4.3713486470536145,6.525054675074456
59.20,-6.238168637436937,-7.8157054736535585,-3.698091609680757,6.928863251155797
59.30,-6.539394368126257,-7.565469007148109,-2.987884463370529,7.263440916009264
59.40,-6.77528063192564,-7.354969228939935,-2.2478233631655926,7.5254446802043145
59.50,-6.943470531260833,-7.196403058578112,-1.4853027549475202,7.712256688736041
59.60,-7.042283568253869,-7.099735357342663,-0.7079414925778259,7.822010377767033
59.70,-7.070732435702361,-7.07140317212267,0.07649328717136177,7.853609124716241
59.80,-7.028532881926708,-7.113348404772189,0.8601637712804521,7.806737205349305
59.90,-6.916106550918919,-7.222705184093867,1.635239783319248,7.681862948390742
60.00,-6.734576769415219,-7.392257824024597,2.393977019981523,7.4802340561381415
60.10,-6.485757322986626,-7.611501293918654,3.1287944296037336,7.20386513783324
60.20,-6.172134333293082,-7.867957662048314,3.8323499595272756,6.855517580352323
60.30,-5.7968414175776255,-8.148412703064114,4.497613915461691,6.438671957341347
60.40,-5.363628378598742,-8.43987503558496,5.117939199866308,5.957493252474593
60.50,-4.876823737840716,-8.730211350822689,5.687127727551634,5.416789244314557
60.60,-4.341291486357785,-9.008506437277903,6.199492354897749,4.8219624685777935
60.70,-3.762382485383337,-9.265229518672525,6.6499137039134375,4.178956237783874
60.80,-3.145881002293237,-9.492282798116083,7.033891313368839,3.49419525764129
60.90,-2.497946916118224,-9.682988237329191,7.347588605916395,2.774521433511741
61.00,-1.825054170068827,-9.83204847813081,7.587871221903512,2.027125508353392
61.10,-1.133926086034802,-9.935502585748232,7.7523383368581165,1.259475215194179
61.20,-0.43146818737524645,-9.990687423960532,7.839346649733184,0.4792406620118998
61.30,0.2753007987881422,-9.996209755211552,7.848026802227588,-0.3057823054493016
61.40,0.9793190703723846,-9.951931177334627,7.7782920651268865,-1.087749997192645
61.50,1.673552309525311,-9.858966612545277,7.630839204872947,-1.8588492505263832
61.60,2.3510639672043037,-9.719696405861326,7.407141521703991,-2.6113754966027303
61.70,3.005084570881412,-9.537791501277981,7.109434128925623,-3.337809741922995
61.80,3.6290793628751628,-9.318249995463397,6.740691620397502,-4.030893695635173
61.90,4.216813593489208,-9.067440825159249,6.304598349374773,-4.683702291976868
62.00,4.76241481657036,-8.793145348219323,5.805511615668228,-5.289712883243265
62.10,5.260431565049378,-8.504578752027179,5.24841812894492,-5.8428704119268975
62.20,5.7058878201979075,-8.212359233698752,4.638884183173566,-6.337647910850728
62.30,6.094332730362766,-7.9283736397592355,3.9830000400551806,-6.7691017267972065
62.40,6.421885082404403,-7.665467499663135,3.287319077141328,-7.1329209158570634
62.50,6.685272081495629,-7.43687684423879,2.5587923086518938,-7.425470316955849
62.60,6.881862051805692,-7.255341115338186,1.8046989332386905,-7.643826873181758
62.70,7.009690731335257,-7.131916702474348,1.0325736026387196,-7.785808838004063
62.80,7.0674808981730095,-7.074652906960146,0.25013113792463526,-7.849997574563257
62.90,7.054655132074795,-7.087442484245693,-0.5348105544372308,-7.835751730221615
63.00,6.971341583855832,-7.169406985323295,-1.314408596524025,-7.743213644746749
63.10,6.818372694950128,-7.31503887841743,-2.0808735024000664,-7.5733079280997
63.20,6.597276879930836,-7.5150474229727955,-2.826547008085455,-7.3277322220378425
63.30,6.31026325509707,-7.757614172628833,-3.543978590398271,-7.00894023783961
63.40,5.960199565714077,-8.029696204518682,-4.225999910119396,-6.620117239632493
63.50,5.550583532450502,-8.318114116149724,-4.86579643566845,-6.165148218286782
63.60,5.085507903309657,-8.610319933973129,-5.456975531650762,-5.648579073871
63.70,4.569619560244353,-8.89486239773456,-5.993630331957103,-5.075571194521093
63.80,4.008073089048485,-9.16162377053573,-6.4703987592173045,-4.451849885556302
63.90,3.4064792764396574,-9.401909324131303,-6.882517100904869,-3.783647164120952
64.00,2.770849048932983,-9.608454378724353,-7.225867606777869,-3.0776394909291716
64.10,2.107533413650339,-9.77539272409796,-7.49701963207819,-2.3408810612764372
64.20,1.4231600011564267,-9.898212748325246,-7.693263915400001,-1.5807333218518322
64.30,0.7245668443651117,-9.973715600920592,-7.812639648734089,-0.8047914175962507
64.40,0.01873405517485641,-9.999982451743438,-7.853954069213348,-0.020808303524721745
64.50,-0.6872859185020507,-9.976353946519179,-7.816794376805082,0.7633827202373156
64.60,-1.3864387584678055,-9.9034230228249,-7.701531858872475,1.5399462761995202
64.70,-2.0717387606546738,-9.78304137309053,-7.509318180393984,2.301123198008502
64.80,-2.7363386339708664,-9.61833929949648,-7.242073876907572,3.0393080574731832
64.90,-3.3735979161697207,-9.413757862831151,-6.902469165154454,3.7471251554892673
65.00,-3.977149323153417,-9.175090368020378,-6.493897263156073,4.417502217586603
65.10,-4.540962368770946,-8.909526405225261,-6.020440486301283,5.0437410577579085
65.20,-5.059403619442311,-8.625684611413407,-5.486829458200412,5.619584504519232
65.30,-5.527292981564698,-8.333608599877104,-4.898395843857891,6.139278920499071
65.40,-5.939955459295441,-8.044683284106734,-4.261019077437935,6.597631690881088
65.50,-6.2932678655651335,-7.771407824342078,-3.5810676169018665,6.990063106294912
65.60,-6.583700019599882,-7.526944536259086,-2.865335312481291,7.312652121758304
65.70,-6.808350019320681,-7.324368233125372,-2.1209735247723325,7.562175534462508
65.80,-6.964973236189733,-7.175593900100584,-1.3554196707044845,7.736140188949256
65.90,-7.052004742796838,-7.090079626320913,-0.5763229113291337,7.832807887895988
66.00,-7.068574949096768,-7.0735597960999534,0.20853227606919109,7.851212759608918
66.10,-7.014518291065557,-7.127168662541019,0.9913038778966387,7.7911709086937355
66.20,-6.8903748849614965,-7.247256994525022,1.7641706990576398,7.653282253477586
66.30,-6.697385130662024,-7.4259701326888745,2.51941050975096,7.438924531823461
66.40,-6.437477317998168,-7.652377786038737,3.249477203437241,7.150239535228884
66.50,-6.113248359919966,-7.913797728646838,3.9470761950411344,6.790111708753257
66.60,-5.727937845000691,-8.19699506183875,4.6052373060341045,6.362139330596292
66.70,-5.285395668538692,-8.489086678023286,5.217384408154247,5.870598559291671
66.80,-4.790043565676184,-8.778125234862179,5.777401129906107,5.320400707744495
66.90,-4.246830930883333,-9.053420737185066,6.279691969322858,4.717043171016193
67.00,-3.661185365244764,-9.305682227613275,6.719238202372324,4.066554498170267
67.10,-3.0389584456636523,-9.527052616918287,7.091648028388543,3.375434157002827
67.20,-2.3863672578395767,-9.71108908983494,7.393200451492282,2.6505875935088055
67.30,-1.7099322772033096,-9.85272204050121,7.620882459551869,1.8992572349482164
67.40,-1.0164122184816906,-9.948211206147622,7.772419129204437,1.1289501259069992
67.50,-0.3127365048542136,-9.995108597635724,7.846296356138181,0.34736292038901667
67.60,0.3940639685528222,-9.992232662858106,7.841775983522144,-0.43769502060657717
67.70,1.0969270850463082,-9.939655475422265,7.758903177425269,-1.2183796576390082
67.80,1.7888300687018988,-9.838703521567664,7.5985059755319675,-1.9868906478750807
67.90,2.4628596536196263,-9.691972055602132,7.362187013663293,-2.735549283536315
68.00,3.1122811589915518,-9.503352355215826,7.0523075127695725,-3.4568752150088278
68.10,3.730605779806208,-9.278069870165696,6.671963686391193,-4.143661192023997
68.20,4.311655420843362,-9.022728386242825,6.224955804316371,-4.789045076120751
68.30,4.849624426159245,-8.745349788613352,5.715750221541639,-5.386578404864742
68.40,5.3391375872816536,-8.45538939517727,5.149434751929094,-5.93029082275342
68.50,5.775303850516188,-8.163691899760357,4.531667832452099,-6.414749735034671
68.60,6.153765186738009,-7.882333031945004,3.868621985963473,-6.835114588397807
68.70,6.470740135378272,-7.624271906248149,3.1669221473875133,-7.187185236182169
68.80,6.723061587528153,-7.402732123365227,2.4335794695601414,-7.467443904854182
68.90,6.9082084306441525,-7.230259765649991,1.675921270107348,-7.673090342437671
69.00,7.0243307386712655,-7.117497992536282,0.9015178193095617,-7.802069797705979
69.10,7.070268255892618,-7.07186727743933,0.11810670046340582,-7.853093550577004
69.20,7.0455619898210555,-7.096481962746665,-0.6664845014928956,-7.825651788578268
69.30,6.950458797300362,-7.1896538516836825,-1.4444164106207662,-7.720018700724624
69.40,6.785908917993267,-7.345164406376446,-2.207916188434301,-7.537249737912247
69.50,6.55355647990085,-7.553204450082732,-2.9493551975330603,-7.2791710672021726
69.60,6.255723071779025,-7.801661928666968,-3.6613252244252807,-6.948361325362668
69.70,5.895384546591108,-8.07740311287079,-4.336712499948258,-6.5481258539830325
69.80,5.476141287768699,-8.367309997627373,-4.968768777698318,-6.082463673593033
69.90,5.002182235370551,-8.658993757021845,-5.5511787602782094,-5.5560275267716746
70.00,4.478243031578196,-8.941215764655349,-6.07812319966114,-4.974077389481341
70.10,3.90955870372465,-9.204094238007933,-6.54433704119347,-4.342427915126697
70.20,3.301811357631782,-9.439175904633506,-6.945162030280413,-3.6673903364599383
70.30,2.661073403887185,-9.639434025871243,-7.27659325612614,-2.955709405829345
70.40,1.9937468843248676,-9.799233304766496,-7.535319167478599,-2.2144960038433386
70.50,1.306499504939476,-9.914285604298119,-7.718754660554972,-1.4511560898019875
70.60,0.6061980143720488,-9.98160928745317,-7.825066908544151,-0.6733167037997638
